	gram_1	Freq
7759	followership	66
7760	transformational##transactional	66
7761	21st	6
7762	imply	293
7763	presupposition	4
7764	metasystem	14
7765	civic	19
7766	anglosaxon	4
7767	convert	20
7768	mean	331
7769	hallmark	12
7770	steel	3
7771	retain	49
7772	monotonous	3
7773	fortune	15
7774	teen	4
7775	manage##exception	12
7776	traitlike	5
7777	interface	21
7778	state	1126
7779	speculate	49
7780	crop	6
7781	fine##grain	6
7782	jong	5
7783	detrimental	38
7784	gender	463
7785	install	25
7786	quick	23
7787	architect	9
7788	degradation	4
7789	massive	9
7790	pathway	23
7791	michie	3
7792	unpleasant	17
7793	publication	51
7794	urgency	23
7795	placement	9
7796	faculty	92
7797	disadvantageous	6
7798	conceptualization	143
7799	alexander	3
7800	accord	477
7801	incompetence	11
7802	stubborn	3
7803	hoogh	6
7804	sivasubramaniam	7
7805	wide	158
7806	schroll##machl	3
7807	validate	113
7808	situational_contingency_theory	556
7809	motivate	319
7810	transformational	1117
7811	magnitude	55
7812	turbulent	19
7813	bioga	4
7814	jago	10
7815	obligatory	3
7816	checklist	4
7817	interrelationship	28
7818	witness	23
7819	yammarino	75
7820	politician	16
7821	alive	13
7822	station	9
7823	finnish	7
7824	sexual	14
7825	leisure	5
7826	catholic	3
7827	individual##level	139
7828	victim	8
7829	poverty	8
7830	altruism	31
7831	gemba	5
7832	bridg	13
7833	three##level	23
7834	firefighter	5
7835	prosperous	3
7836	treviño	9
7837	mcgregors	14
7838	underly	16
7839	fleet	6
7840	entangle	7
7841	man	377
7842	steinfurt	5
7843	adolescence	8
7844	defense	26
7845	rudi	3
7846	definite	8
7847	leadershipthat	3
7848	emrich	9
7849	complain	6
7850	weapon	3
7851	low##salience	5
7852	hennessey	3
7853	advantage	231
7854	employer##employee	13
7855	actor	222
7856	cent	17
7857	maher	19
7858	ho	4
7859	reddin	6
7860	phase	230
7861	occam	3
7862	narcissism	75
7863	procure	3
7864	situation	1618
7865	self##discrepancy	3
7866	self##determine	6
7867	biggs	3
7868	drath	13
7869	answer	162
7870	societys	3
7871	femininity	29
7872	view	1172
7873	permeable	3
7874	doubt	54
7875	doorn	4
7876	piccolo	16
7877	recover	4
7878	inflate	19
7879	cronbach	11
7880	reaction	242
7881	commitment	1261
7882	mediating	21
7883	bauer	6
7884	continuum	104
7885	moorman	12
7886	logistic	15
7887	reanalysis	8
7888	invent	17
7889	banta	5
7890	knowledge##intensive	4
7891	measurable	18
7892	nahrgang	5
7893	swamidass	3
7894	excessive	32
7895	vicarious	9
7896	haphazard	3
7897	subordinate##superior	23
7898	presidency	17
7899	contender	3
7900	smiths	7
7901	misstate	3
7902	multidimensional	17
7903	threaten	67
7904	rubicon	6
7905	iterative	10
7906	authoritarian	121
7907	persistent	27
7908	ashford	6
7909	phone	6
7910	underuse	3
7911	quicker	6
7912	essential	201
7913	righthand	4
7914	poise	3
7915	continuance	31
7916	readiness	195
7917	common	561
7918	navy	6
7919	schuler	4
7920	unselfish	5
7921	instance	322
7922	vroom	19
7923	task##motivation	11
7924	other##direct	3
7925	homogeneous	59
7926	labeling	5
7927	removal	8
7928	natural	95
7929	higgins	16
7930	domain	273
7931	puffer	9
7932	vivid	15
7933	spirituality	81
7934	transferable	5
7935	gil	4
7936	korea	34
7937	tremendous	15
7938	inferential	3
7939	recall	53
7940	human	870
7941	plague	11
7942	vroom##yetton_decision_model	29
7943	chaotic	20
7944	difficult	313
7945	edmondson	9
7946	ethical_leadership_theory##related	15
7947	self##construal	21
7948	check	37
7949	subassembly	4
7950	retailing	3
7951	systematic	111
7952	oedipal	10
7953	mayer	30
7954	visibility	20
7955	grave	3
7956	depth	23
7957	diary	16
7958	amplify	13
7959	theatre	3
7960	disturbing	3
7961	discussion	476
7962	charles	6
7963	participation	361
7964	continual	21
7965	sensuous	3
7966	bligh	8
7967	brand	9
7968	respectful	11
7969	barling	10
7970	deficiency	30
7971	sanders	3
7972	constructivist	14
7973	ideological	122
7974	article	541
7975	interrelate	37
7976	liaison	4
7977	tactic	139
7978	respective	53
7979	psychosomatic	5
7980	timely	53
7981	beneficiary	4
7982	unconditional	7
7983	capable	104
7984	insure	8
7985	determination	27
7986	citizenship	317
7987	stogdills	13
7988	denote	12
7989	altitudes	3
7990	unpack	5
7991	machiavellian	13
7992	alteration	6
7993	supporter	10
7994	rapprochement	4
7995	glorify	5
7996	alignment	70
7997	adore	3
7998	togo	4
7999	valenzi	4
8000	intersubjective	13
8001	catastrophic	3
8002	dental	27
8003	greece	3
8004	responsible	137
8005	inactive	6
8006	pocket	9
8007	valuable	105
8008	infraction	5
8009	empathy	51
8010	valent	8
8011	rol	53
8012	painful	6
8013	undervalue	5
8014	rothman	4
8015	heighten	72
8016	contract	109
8017	slight	7
8018	intent	82
8019	ropo	7
8020	interference	11
8021	precise	45
8022	heroism	4
8023	deterministic	6
8024	preponderance	12
8025	payoff	9
8026	hypothetical	15
8027	tain	3
8028	skinner	5
8029	people	1493
8030	great_man_theory	16
8031	holmes	3
8032	oust	4
8033	inhibitory	4
8034	relax	3
8035	premier	10
8036	curricular	15
8037	demonize	3
8038	unquestioned	3
8039	employ	270
8040	taker	4
8041	eden	8
8042	architectural	6
8043	speech	48
8044	document	113
8045	attitudinal	34
8046	uplift	4
8047	subset	19
8048	dispose	7
8049	elder	14
8050	heavy	9
8051	faster	19
8052	accumulation	9
8053	seashore	8
8054	dissimilar	14
8055	havior	6
8056	concentrate	68
8057	environment	1135
8058	abundance	8
8059	ethic	151
8060	stimulation	242
8061	kerry	3
8062	spearhead	3
8063	leader##be	9
8064	early##century	4
8065	possible	8
8066	probation	7
8067	haul	4
8068	wheel	4
8069	tenuous	5
8070	specifics	9
8071	liking	14
8072	aesthetics	3
8073	overweight	3
8074	responder	10
8075	cascio	3
8076	constrain	74
8077	spector	4
8078	collective	707
8079	relational_approach	33
8080	overtime	5
8081	hofstede	29
8082	divide	80
8083	macrolevel	3
8084	inflation	9
8085	row	18
8086	tyrannical	15
8087	substantiation	3
8088	malaysia	52
8089	eisenberger	9
8090	equipment	26
8091	transmit	49
8092	drill	4
8093	prosocial	25
8094	standing	14
8095	open##minded	12
8096	kind	239
8097	processual	15
8098	indicator	201
8099	condense	3
8100	usual	24
8101	orthogonal	7
8102	precondition	16
8103	reach	170
8104	applicability	21
8105	inconsistency	19
8106	malays	10
8107	gendered	10
8108	option	62
8109	chief	44
8110	polarization	3
8111	tie	207
8112	high##power	13
8113	health##be	4
8114	intricate	3
8115	connolly	4
8116	relational##capture	4
8117	neediness	3
8118	discover	82
8119	excuse	8
8120	stereotyping	7
8121	underpinnings	14
8122	back	10
8123	handle	68
8124	patterning	6
8125	multifactor	269
8126	synopsis	4
8127	overshadow	7
8128	practitioner	119
8129	split	23
8130	formance	3
8131	promotional	5
8132	mould	4
8133	inattentive	4
8134	mechanism	390
8135	extraction	6
8136	determinant	140
8137	narrower	12
8138	board	29
8139	excellence	40
8140	label	169
8141	term	1428
8142	empire	4
8143	additive	19
8144	stronger	238
8145	filial	10
8146	propound	3
8147	hiller	5
8148	year	489
8149	heroic	51
8150	hone	5
8151	self##organize	19
8152	expertise	132
8153	artefact	6
8154	milgram	3
8155	aesthetic	22
8156	pharmaceutical	4
8157	arthurs	3
8158	andrews	3
8159	longitudinal	114
8160	inflection	3
8161	questionnaire	699
8162	capture	189
8163	unfold	32
8164	when	3
8165	savanna	4
8166	wise	9
8167	subdivide	6
8168	compilational	46
8169	vacation	5
8170	ingenuity	4
8171	mission	230
8172	offer	568
8173	laissez##faire	268
8174	quo	126
8175	patter	7
8176	studies	519
8177	disappear	12
8178	compatible	39
8179	psychometric	42
8180	stalin	6
8181	beauty	9
8182	uncover	43
8183	fedor	3
8184	manipulate	109
8185	purposeful	15
8186	illegitimate	6
8187	ensue	14
8188	participativeness	4
8189	initiative##base	3
8190	prac	6
8191	countervail	7
8192	colony	3
8193	taiwanese	9
8194	universe	15
8195	prefer	356
8196	emulation	9
8197	fire	13
8198	own	15
8199	evolve	143
8200	cost##effective	5
8201	factor	1645
8202	dienesch	11
8203	coast	4
8204	correctness	11
8205	repetitive	11
8206	carlyle	4
8207	yearn	6
8208	fair	74
8209	version	147
8210	forefront	10
8211	burt	11
8212	illustrative	3
8213	repetition	5
8214	complete	222
8215	endogeneity	25
8216	interaction	1106
8217	consulting	43
8218	palazzo	6
8219	ment	14
8220	gerstner	9
8221	al	6
8222	cruel	4
8223	routine	158
8224	proffer	6
8225	nexus	8
8226	cease	11
8227	podsakoff	64
8228	newspaper	3
8229	ramasesh	5
8230	birth	7
8231	aberration	3
8232	posner	13
8233	disagreeableness	5
8234	extra##familial	3
8235	echo	16
8236	spontaneity	4
8237	analyse	47
8238	pleasure	10
8239	compendia	3
8240	temperate	6
8241	mismatched	3
8242	concern	628
8243	facilitative	25
8244	expression	105
8245	bored	6
8246	fisher	8
8247	treatment	117
8248	dispositional	75
8249	pedagogical	4
8250	intelligibility	4
8251	colorado	9
8252	assistance	37
8253	paradigm	206
8254	necessitate	23
8255	cunning	4
8256	trait##behavior	127
8257	advisory	14
8258	particle	3
8259	extension	78
8260	pin	7
8261	unidirectional	6
8262	managerial	451
8263	powell	3
8264	misleading	17
8265	momentum	5
8266	hersey##blanchard_situational_leadership_model	412
8267	session	48
8268	weigh	10
8269	pathology	3
8270	frame##breaking	9
8271	intertwined	13
8272	mobilize	50
8273	hesitate	7
8274	powerful	164
8275	herb	3
8276	eclectic	5
8277	intra##individual	3
8278	attraction	43
8279	world	50
8280	self##importance	4
8281	calculate	63
8282	emirates	9
8283	easier	35
8284	seligman	7
8285	cautious	21
8286	fiedlers	47
8287	introspective	4
8288	marzano	6
8289	spanish	5
8290	individualized	4
8291	efficient	39
8292	formality	4
8293	shortcoming	28
8294	r3	6
8295	feeling	280
8296	reformer	3
8297	sion	3
8298	equalitarian	16
8299	bind	19
8300	simmelian	15
8301	l2	4
8302	transactional	341
8303	discursive	11
8304	self##motivate	6
8305	masculine##look	10
8306	weight	56
8307	cyclical	5
8308	dream	13
8309	viii	11
8310	ethnocentrism	7
8311	richard	3
8312	spend	68
8313	committee	34
8314	gong	10
8315	fernandez	9
8316	definitive	13
8317	college	41
8318	indifferent	17
8319	inaugurate	4
8320	dependability	9
8321	nurse	396
8322	companys	23
8323	slmx	6
8324	governance	66
8325	chatman	10
8326	oil	10
8327	task##focus	7
8328	stall	5
8329	unpredic	25
8330	mccormack	4
8331	irritation	9
